content_format,video_id,hybrid_decision_score,model_score_percentile,model_score,prediction_rank,decision_score,confidence_level
shorts,Xuw-VZU8d30,59.5109,52.376,0.00415385,2727,70.2133,high
shorts,h1v0HnSuG3Y,59.5073,99.1789,0.99966374,48,0.0,
shorts,QOC_gliRSu4,59.4968,99.1614,0.99965437,49,0.0,
shorts,wg_iBTJqnN4,59.4759,99.1265,0.99959795,51,0.0,
shorts,OlAIrZ6Wbg0,59.4549,99.0915,0.9995016,53,0.0,
shorts,tFPMlo9cfFc,59.4498,60.7792,0.01750165,2246,57.4557,high
shorts,2w66rej1CWc,59.4445,99.0741,0.99949633,54,0.0,
shorts,LQarVC1PMN8,59.434,99.0566,0.99947364,55,0.0,
shorts,pag8Ncc7AwQ,59.413,99.0217,0.99944604,57,0.0,
shorts,halPstwBBKQ,59.4025,99.0042,0.99936257,58,0.0,
shorts,Yztdy5_sdrk,59.392,98.9867,0.99933346,59,0.0,
shorts,b29DZcNQvJE,59.3834,56.9357,0.00928886,2466,63.0549,high
shorts,AP73EwBsx3c,59.3816,98.9693,0.99932802,60,0.0,
shorts,MuFqOaVBLts,59.3711,98.9518,0.99932503,61,0.0,
shorts,nZ0flY52BCM,59.3606,98.9343,0.99924862,62,0.0,
shorts,M0SiWHpNAkk,59.3501,98.9168,0.9991979,63,0.0,
shorts,aPFgIju42u8,59.3396,98.8994,0.99919299,64,0.0,
shorts,xxbkGphvnhY,59.3291,98.8819,0.9991168,65,0.0,
shorts,VSFAEBz8GGo,59.3216,52.341,0.0041224,2729,69.7924,high
shorts,KloplWRprJo,59.3082,98.847,0.99908187,67,0.0,
shorts,Bmt8-KsdMkA,59.2977,98.8295,0.99902655,68,0.0,
shorts,pNKYBp67ZO4,59.2872,98.812,0.99902557,69,0.0,
shorts,xOXFtW9xoyg,59.2767,98.7945,0.99896815,70,0.0,
shorts,jQK-S-HyHgc,59.2663,98.7771,0.99893699,71,0.0,
shorts,XCWTqAzqgUU,59.2558,98.7596,0.99879514,72,0.0,
shorts,hyuMg31N8os,59.2453,98.7421,0.99840161,73,0.0,
shorts,-jripWHy4sw,59.2348,98.7247,0.99837161,74,0.0,
shorts,eF3KynZ4iUQ,59.2243,98.7072,0.9981351,75,0.0,
shorts,5pgT4g4Kcg0,59.2138,98.6897,0.99809331,76,0.0,
shorts,jAOmHqou0Ak,59.2046,52.4284,0.00416602,2724,69.369,high
shorts,1wliXfx1NA4,59.2034,98.6723,0.99796293,77,0.0,
shorts,pGZg3L1nbIg,59.1929,98.6548,0.99786149,78,0.0,
shorts,8XfB9WzomJo,59.1824,98.6373,0.9978453,79,0.0,
shorts,sAMpCmz2MYw,59.1755,60.8141,0.01750785,2244,56.7175,high
shorts,YqJTL5PxeTk,59.1719,98.6198,0.99780361,80,0.0,
shorts,X1fFUevywZA,59.1509,98.5849,0.99773708,82,0.0,
shorts,oGTO67JoZDQ,59.13,98.55,0.99761385,84,0.0,
shorts,d06f3qGr5kk,59.1195,98.5325,0.99741499,85,0.0,
shorts,TGfj4Bz4MQs,59.1175,51.2753,0.00342081,2790,70.8808,high
shorts,dk-pvsityfs,59.1106,59.7484,0.01487772,2305,58.1539,high
shorts,-wOQ2QVol0U,59.109,98.515,0.99738958,86,0.0,
shorts,mS13Z_za4t0,59.0986,98.4976,0.99731136,87,0.0,
shorts,DMvBdhHCm4E,59.0881,98.4801,0.99720521,88,0.0,
shorts,L8BkLkDtThU,59.0776,98.4626,0.99716795,89,0.0,
shorts,VhpCjqIncIo,59.0671,98.4451,0.99709976,90,0.0,
shorts,-VvL3vsmKz4,59.0566,98.4277,0.99705587,91,0.0,
shorts,zxEWaoEnbX8,59.0461,98.4102,0.9969867,92,0.0,
shorts,Z-8k0y-rGrc,59.0252,98.3753,0.9964969,94,0.0,
shorts,Yf0B8dt_iC4,59.0147,98.3578,0.99646947,95,0.0,
shorts,T4MMasmfUsM,59.0042,98.3403,0.99644305,96,0.0,
shorts,akd0E2mjJYk,58.9937,98.3229,0.99641892,97,0.0,
shorts,6o3b6eguC-8,58.9832,98.3054,0.99621727,98,0.0,
shorts,Gab74WWEIZQ,58.9727,98.2879,0.99621444,99,0.0,
shorts,T9xs1sw0Q-w,58.9622,98.2704,0.99620671,100,0.0,
shorts,Vb2RU7nYnGY,58.9518,98.253,0.99614531,101,0.0,
shorts,9shE5GdYp68,58.9439,54.8393,0.00636275,2586,65.1007,high
shorts,WYrOPs0ICcQ,58.9413,98.2355,0.99611886,102,0.0,
shorts,QWnO7Lfic2M,58.9308,98.218,0.99594342,103,0.0,
shorts,JysKJrveyEY,58.9304,55.7128,0.00752074,2536,63.7567,high
shorts,SAW6MZMvkgs,58.9204,98.2006,0.9959133,104,0.0,
shorts,ovGkbc1xJBE,58.9099,98.1831,0.99591122,105,0.0,
shorts,G-gtlAc65-A,58.8994,98.1656,0.99589864,106,0.0,
shorts,k8j-6Xvw_G4,58.8889,98.1481,0.99587453,107,0.0,
shorts,r7ObXQijX0k,58.8679,98.1132,0.9956983,109,0.0,
shorts,LmlIC0WxoYs,58.8574,98.0957,0.99565085,110,0.0,
shorts,YwRtlXsoe-o,58.8365,98.0608,0.99539506,112,0.0,
shorts,jeFEkLZvUDA,58.826,98.0433,0.99524005,113,0.0,
shorts,Rw3lCwAeTgY,58.8155,98.0259,0.99523547,114,0.0,
shorts,5DCEAbVjyV4,58.8143,59.8183,0.01519637,2301,57.3083,high
shorts,jODYQhwLEV4,58.805,98.0084,0.995141,115,0.0,
shorts,3G-gcv0L-q0,58.7945,97.9909,0.99511742,116,0.0,
shorts,5gEVH7gXaZw,58.784,97.9734,0.99503089,117,0.0,
shorts,Qy_YMLKX8bQ,58.7797,50.6639,0.00303402,2825,70.9534,high
shorts,n5KzxmECXf4,58.7736,97.956,0.99496946,118,0.0,
shorts,Fh7uvsPbB5A,58.7731,52.8127,0.00439923,2702,67.7136,high
shorts,d5e6YIVxGfU,58.7631,97.9385,0.99476783,119,0.0,
shorts,7HFzVNyrxCA,58.7526,97.921,0.99469729,120,0.0,
shorts,mxsHV0sdxeo,58.7444,49.8078,0.00256733,2874,72.1493,high
shorts,DccrjFNmFWY,58.7422,97.9036,0.99462813,121,0.0,
shorts,JrVxk9PZh_s,58.7317,97.8861,0.99455068,122,0.0,
shorts,8OJ1BlqSLFU,58.7212,97.8686,0.99450285,123,0.0,
shorts,mkYeITacS2A,58.7107,97.8512,0.99422307,124,0.0,
shorts,yBGbkp0vvi0,58.7093,51.747,0.00371976,2763,69.1528,high
shorts,cEKgavUh3Wo,58.7002,97.8337,0.99420514,125,0.0,
shorts,coYBh5yFjeY,58.6968,58.805,0.01258068,2359,58.5346,high
shorts,iG9W1q7Gu8Y,58.6897,97.8162,0.99417949,126,0.0,
shorts,EizIYXh49yA,58.6792,97.7987,0.99414976,127,0.0,
shorts,NbcOjP9Cm0I,58.6688,97.7813,0.99404789,128,0.0,
shorts,ZACmnAcVQSI,58.6583,97.7638,0.99397014,129,0.0,
shorts,sN1WXvLSUYU,58.6478,97.7463,0.99397,130,0.0,
shorts,vRWbZCjbwvg,58.6268,97.7114,0.99388447,132,0.0,
shorts,EkiMUs1_MFo,58.6163,97.6939,0.99336981,133,0.0,
shorts,gE-ZxZRLj4c,58.6079,51.4326,0.00350327,2781,69.3708,high
shorts,aEqsCOxrQ3Y,58.6059,97.6765,0.99331925,134,0.0,
shorts,iYSK6rBL3YE,58.5934,63.6268,0.0294778,2083,51.0434,high
shorts,HCuOKoyUD8M,58.5849,97.6415,0.99327983,136,0.0,
shorts,4IintaZld7A,58.5744,97.624,0.99324924,137,0.0,
shorts,oWjI8hIKJ4A,58.564,97.6066,0.99301618,138,0.0,
shorts,GC-UJG3A2Qo,58.5535,97.5891,0.99297411,139,0.0,
shorts,ZlrjaDqLG1c,58.5522,51.1356,0.00328866,2798,69.6771,high
shorts,n-3QQEiJKpg,58.543,97.5716,0.99272549,140,0.0,
shorts,RvthvDiwD1s,58.5386,59.9057,0.01550375,2296,56.488,high
shorts,7smymtJGToE,58.5325,97.5542,0.99269712,141,0.0,
shorts,4pfGAqt2A1U,58.522,97.5367,0.99221633,142,0.0,
shorts,tZCRq17kp-Y,58.5147,60.4472,0.01673798,2265,55.616,high
shorts,U66yF4vW0m4,58.5131,60.7617,0.01748321,2247,55.1403,high
shorts,bSAVw52SQdQ,58.5115,97.5192,0.99214534,143,0.0,
shorts,CzuO_VH3lEc,58.501,97.5017,0.99151213,144,0.0,
shorts,kJvXyeS_xvw,58.4919,49.2138,0.00230876,2908,72.4091,high
shorts,ZNCfnCkgJwM,58.4906,97.4843,0.99150468,145,0.0,
shorts,w-rkrhwKSsM,58.4801,97.4668,0.99128054,146,0.0,
shorts,B_hpiBpMQoI,58.4696,97.4493,0.99114018,147,0.0,
shorts,ynqvkxtdf-M,58.4591,97.4319,0.99112335,148,0.0,
shorts,8es7KWe4g7E,58.4486,97.4144,0.99091446,149,0.0,
shorts,ObbhQ5eXRpI,58.4381,97.3969,0.99059866,150,0.0,
shorts,y6gy0pkmjMg,58.4277,97.3795,0.99045856,151,0.0,
shorts,HL5_Quc9_8s,58.4172,97.362,0.99045238,152,0.0,
shorts,iBpxQpktHN4,58.4067,97.3445,0.99036832,153,0.0,
shorts,h1dHAGfrUOY,58.3965,59.434,0.01415488,2323,56.8402,high
shorts,QPWScf-86po,58.3962,97.327,0.99003394,154,0.0,
shorts,xcWnA2XFZQw,58.3858,97.3096,0.98993984,155,0.0,
shorts,RGq6mAHR9u0,58.3753,97.2921,0.98909778,156,0.0,
shorts,sTifZjgwnfQ,58.3543,97.2572,0.98885645,158,0.0,
shorts,MQ_5lv6vOeA,58.3438,97.2397,0.9888159,159,0.0,
shorts,dnwtVWuLBL0,58.3333,97.2222,0.98873105,160,0.0,
shorts,Vsa4DmH9_6c,58.3229,97.2048,0.98785181,161,0.0,
shorts,akqLWdf8nVc,58.3124,97.1873,0.98784369,162,0.0,
shorts,mpfDviBz9GI,58.3019,97.1698,0.98783006,163,0.0,
shorts,wt9D2JGkgo0,58.2914,97.1523,0.98780118,164,0.0,
shorts,q3J0s7KFxYo,58.2809,97.1349,0.98758019,165,0.0,
shorts,qI1r3TGu5s8,58.2704,97.1174,0.98751022,166,0.0,
shorts,RiLQQgGR-0k,58.2599,97.0999,0.98749288,167,0.0,
shorts,PJQhN8D12Vk,58.2562,56.2718,0.00841778,2504,61.2327,high
shorts,GBAXKF4myuk,58.2495,97.0825,0.98746947,168,0.0,
shorts,gSkkZFzUsBU,58.239,97.065,0.9874604,169,0.0,
shorts,aIhxSW0Cqz4,58.2285,97.0475,0.98734781,170,0.0,
shorts,OPcStvq372A,58.218,97.03,0.98707859,171,0.0,
shorts,mo-wTwstyu4,58.2076,97.0126,0.9870478,172,0.0,
shorts,uDi8fXq0keY,58.1971,96.9951,0.98695513,173,0.0,
shorts,Xq7pk4z4rlk,58.1761,96.9602,0.98677058,175,0.0,
shorts,f5QmO_3rK00,58.1656,96.9427,0.98661509,176,0.0,
shorts,KlYJ53QeFqM,58.1551,96.9252,0.98622016,177,0.0,
shorts,dqazxW8R5BY,58.1447,96.9078,0.98608933,178,0.0,
shorts,B9ocddyGfo8,58.1342,96.8903,0.98593014,179,0.0,
shorts,deo341JNtjE,58.1318,56.9182,0.00928217,2467,59.9521,high
shorts,wrQVhLRqD4I,58.1237,96.8728,0.98589871,180,0.0,
shorts,dyy-YNiS0U4,58.1134,53.9832,0.00540646,2635,64.3087,high
shorts,83VQw4ZttZg,58.1132,96.8553,0.9858422,181,0.0,
shorts,4LTJ1WBSOe0,58.1094,50.4892,0.00298882,2835,69.5397,high
shorts,fAQKuSXA4Dk,58.1027,96.8379,0.98575389,182,0.0,
shorts,R1Vs8Rnl1iY,58.0943,57.4773,0.0098772,2435,59.0199,high
shorts,tZjLTRwSGig,58.0922,96.8204,0.98566402,183,0.0,
shorts,3SFlwYVEubU,58.0817,96.8029,0.98544744,184,0.0,
shorts,rwPRCU9RHg0,58.0762,52.7778,0.00438425,2704,66.0239,high
shorts,lXVmm9BfwtE,58.0713,96.7855,0.98531028,185,0.0,
shorts,XNhefTAfIDc,58.0608,96.768,0.98525203,186,0.0,
shorts,5gvtrtQdrkI,58.0503,96.7505,0.98521965,187,0.0,
shorts,FUWx-9KF3M8,58.0399,96.7331,0.985126,188,0.0,
shorts,3REHDZgXE1k,58.0318,55.3983,0.00706939,2554,61.982,high
shorts,Yz8bN2FwFt8,58.0294,96.7156,0.98484009,189,0.0,
shorts,iia_faoi1hY,58.0189,96.6981,0.98439985,190,0.0,
shorts,pUlUgkaTQZg,58.0084,96.6806,0.98439071,191,0.0,
shorts,wJlKBFy1fNE,58.0051,50.856,0.00313271,2814,68.7288,high
shorts,LQqiD5i1Gpo,57.9979,96.6632,0.9842128,192,0.0,
shorts,S9qeKnsIUJM,57.9968,49.0042,0.00222294,2920,71.4857,high
shorts,tuWItDDu6L4,57.9919,56.7435,0.00901671,2477,59.8644,high
shorts,OINHqs7Zbzs,57.9874,96.6457,0.98397289,193,0.0,
shorts,325j7YSy7E0,57.9769,96.6282,0.98384427,194,0.0,
shorts,YV809R2NV7s,57.9665,96.6108,0.9837974,195,0.0,
shorts,aatps-GayQ0,57.956,96.5933,0.98363232,196,0.0,
shorts,hkTEFNz-CeU,57.9455,96.5758,0.98325866,197,0.0,
shorts,N5iBaZ5gnfE,57.935,96.5584,0.98322019,198,0.0,
shorts,Su0aCV35IFM,57.9245,96.5409,0.9830522,199,0.0,
shorts,PpbrNXvx7QI,57.914,96.5234,0.98301345,200,0.0,
shorts,hLlyhGaw1Ns,57.9035,96.5059,0.98288523,201,0.0,
shorts,ms2TUal9xmI,57.8931,96.4885,0.98281185,202,0.0,
shorts,pOQrXhEhqc8,57.8826,96.471,0.98280759,203,0.0,
shorts,AvxFr8lBnVI,57.8721,96.4535,0.98254652,204,0.0,
shorts,kGSGq_cUG3s,57.8682,54.6471,0.00619936,2597,62.6999,high
shorts,R1PQ1W9-oM0,57.8617,96.4361,0.98247408,205,0.0,
shorts,xO9ikc0YJo0,57.8512,96.4186,0.98225381,206,0.0,
shorts,aGf9483smOA,57.8407,96.4011,0.98216742,207,0.0,
shorts,p5JPGLcgdNg,57.8302,96.3836,0.98199049,208,0.0,
shorts,HatYL1BTa0w,57.8197,96.3662,0.98176942,209,0.0,
shorts,CwHfWz-Jc1A,57.8092,96.3487,0.98172326,210,0.0,
shorts,XsY6iChNzf0,57.7987,96.3312,0.98169223,211,0.0,
shorts,j9-MIsAOIN0,57.7883,96.3138,0.98157574,212,0.0,
shorts,etURVlpA5mA,57.7778,96.2963,0.98131122,213,0.0,
shorts,z4h2OSxmQr8,57.7696,48.4451,0.00204781,2952,71.7564,high
shorts,_bQ_-bCrFj4,57.7673,96.2788,0.98098229,214,0.0,
shorts,ona6xnpJ8zY,57.7568,96.2614,0.98096277,215,0.0,
shorts,QFZsM759PFg,57.7463,96.2439,0.98069664,216,0.0,
shorts,46fijNFeC3g,57.7369,44.1125,0.00099746,3200,78.1735,high
shorts,QcRa5d6akkw,57.7253,96.2089,0.98041829,218,0.0,
shorts,5JZmv82f_5A,57.7044,96.174,0.98036538,220,0.0,
shorts,_mrzsPWx9yc,57.6939,96.1565,0.98010943,221,0.0,
shorts,TNiqq4Uy7aY,57.673,96.1216,0.97952159,223,0.0,
shorts,XNDiFY5vIk0,57.6702,56.1845,0.00829917,2509,59.8987,high
shorts,1IpiqtMZeoU,57.6643,48.3229,0.00203207,2959,71.6763,high
shorts,Qc11sIp3nR8,57.6625,96.1041,0.97949827,224,0.0,
shorts,qgzwtKsXCMo,57.652,96.0867,0.97936427,225,0.0,
shorts,7Ax__rLltwI,57.6415,96.0692,0.9792855,226,0.0,
shorts,U7YAXwKg5mE,57.639,57.5821,0.01020664,2429,57.7244,high
shorts,KGW-0oKDoIg,57.631,96.0517,0.97928366,227,0.0,
shorts,IbhOu4m36YQ,57.6298,51.7994,0.00374058,2760,66.3754,high
shorts,-C5d08G5dT4,57.6101,96.0168,0.9791482,229,0.0,
shorts,98ShZgIhSbk,57.605,57.2327,0.00963325,2449,58.1634,high
shorts,5LJ1cxjQhyE,57.5891,95.9818,0.97913291,231,0.0,
shorts,buWYPADUjI8,57.5843,58.4556,0.01185296,2379,56.2773,high
shorts,g-7nUex4nVg,57.5809,55.8351,0.00769879,2529,60.1997,high
shorts,Yikyh4ymps0,57.5786,95.9644,0.97847909,232,0.0,
shorts,B3hwrASGkpY,57.5576,95.9294,0.97798816,234,0.0,
shorts,t6yC3GClzQw,57.5511,50.9958,0.00321339,2806,67.3841,high
shorts,6BuBIcFgwas,57.5471,95.9119,0.9778554,235,0.0,
shorts,7lCBKAxPsfs,57.5367,95.8945,0.97779233,236,0.0,
shorts,FHH5soWiHVM,57.5262,95.877,0.97766552,237,0.0,
shorts,8I_WlGh_Y5s,57.5173,53.5639,0.00516565,2659,63.4474,high
shorts,BvZS9wkrRTM,57.5157,95.8595,0.97745795,238,0.0,
shorts,3duWdYNv3yY,57.5053,95.8421,0.97723655,239,0.0,
shorts,MgiMigaH1aU,57.4948,95.8246,0.97661366,240,0.0,
shorts,BdUzhVM5w1U,57.4843,95.8071,0.97626639,241,0.0,
shorts,9uyS40FPbfs,57.4738,95.7897,0.97621513,242,0.0,
shorts,4MTeHRwXdSc,57.4633,95.7722,0.97618413,243,0.0,
shorts,IEJALLQFmDs,57.4528,95.7547,0.97582044,244,0.0,
shorts,rH9vCMoYk_M,57.4423,95.7372,0.97571164,245,0.0,
shorts,oXcp9U93ARU,57.4383,52.0615,0.00393631,2745,65.5036,high
shorts,-0tv5_bKAaQ,57.4319,95.7198,0.97569419,246,0.0,
shorts,xd_YgSbX9lE,57.4214,95.7023,0.97556678,247,0.0,
shorts,BJn_7CcVj2A,57.4081,58.5779,0.01206611,2372,55.6533,high
shorts,8fB8daF6Ufc,57.4004,95.6674,0.97512423,249,0.0,
shorts,S02qtzghgzg,57.3899,95.6499,0.97469951,250,0.0,
shorts,duDgVfn1lCk,57.3794,95.6324,0.97468377,251,0.0,
shorts,vqRnyKrXky0,57.369,95.615,0.97463936,252,0.0,
shorts,2kz_miJNRIE,57.3585,95.5975,0.97452452,253,0.0,
shorts,eQzS6CUt7kU,57.3486,48.4976,0.00205308,2949,70.6252,high
shorts,k3jpqCWU3Dk,57.3375,95.5625,0.97431482,255,0.0,
shorts,IaUyu0zglSc,57.3271,95.5451,0.9740844,256,0.0,
shorts,5GwT1kkc198,57.3166,95.5276,0.97401234,257,0.0,
shorts,P1DSZNhApJA,57.3061,95.5101,0.97398279,258,0.0,
shorts,3lb8-UX829U,57.2956,95.4927,0.97379872,259,0.0,
shorts,hDeB_4BMBys,57.2851,95.4752,0.97328446,260,0.0,
shorts,hZ1Etp4J89s,57.2746,95.4577,0.9726053,261,0.0,
shorts,UDiJI3q9wFQ,57.2646,56.4815,0.00866705,2492,58.4393,high
shorts,N6jUOpkMCMg,57.2537,95.4228,0.97236133,263,0.0,
shorts,cM4nrbq0W-I,57.2432,95.4053,0.97125138,264,0.0,
shorts,CxBpHmrHV7M,57.2327,95.3878,0.97094819,265,0.0,
shorts,YETk7y4e_tw,57.2222,95.3704,0.97052725,266,0.0,
shorts,iGcWCmKMW_4,57.2117,95.3529,0.9702754,267,0.0,
shorts,KdmGan7AbRQ,57.2079,57.7219,0.01035361,2421,56.4368,high
shorts,1djBIY7HO0k,57.2012,95.3354,0.97014564,268,0.0,
shorts,UncqiOQc4rI,57.1908,95.318,0.97011467,269,0.0,
shorts,0nd-ffj3Iyo,57.1803,95.3005,0.9700423,270,0.0,
shorts,JZy3yPf7dkc,57.1698,95.283,0.96996566,271,0.0,
shorts,yT26VxKXLng,57.1672,48.7771,0.00213939,2933,69.7523,high
shorts,7IusJ_KkKSQ,57.1593,95.2655,0.96983822,272,0.0,
shorts,tJ0eE5M56bA,57.1489,95.2481,0.96980135,273,0.0,
shorts,xZ3iMmoLoac,57.1434,49.7554,0.00254407,2877,68.2253,high
shorts,yufQGuZJp9Y,57.1279,95.2131,0.96920558,275,0.0,
shorts,tQCVAU-fZPA,57.1218,49.7904,0.00254987,2875,68.1188,high
shorts,InDbkyr7qug,57.1174,95.1957,0.96905736,276,0.0,
shorts,YQXp9yfOFdU,57.1069,95.1782,0.96867054,277,0.0,
shorts,mpZK1dqX6aA,57.0964,95.1607,0.96865582,278,0.0,
shorts,CKph0kT0K_o,57.093,57.355,0.0097576,2442,56.6999,high
shorts,sC-ZVpX-gnU,57.086,95.1433,0.96831501,279,0.0,
shorts,nzqWGOmyEIo,57.0755,95.1258,0.96817969,280,0.0,
shorts,3OiZx4xx4xY,57.0714,51.5024,0.00356266,2777,65.4249,high
shorts,VweV2jFelok,57.065,95.1083,0.96811161,281,0.0,
shorts,KcA4MloW4PA,57.0545,95.0908,0.96807375,282,0.0,
shorts,sgJCs81ommA,57.044,95.0734,0.9677924,283,0.0,
shorts,2N1bdYyVKzo,57.0335,95.0559,0.96732655,284,0.0,
shorts,C-nqRY6WLZQ,57.023,95.0384,0.96719572,285,0.0,
shorts,RR-oi9Y1oDs,57.0126,95.021,0.96713378,286,0.0,
shorts,gdjCR9h1yGc,57.0021,95.0035,0.9671128,287,0.0,
shorts,HiYxWS3Z2XI,56.9916,94.986,0.96696056,288,0.0,
shorts,g_aMEWuWE3A,56.9812,94.9686,0.9667419,289,0.0,
shorts,MjWI_rWQL68,56.9707,94.9511,0.96655313,290,0.0,
shorts,GyBPytpEBpk,56.9663,47.7813,0.00185262,2990,70.7437,high
shorts,lSI1HnNlNOg,56.9497,94.9161,0.96597724,292,0.0,
shorts,0S1DsvGD5w0,56.9392,94.8987,0.96597578,293,0.0,
shorts,Kw5iV6vJYaM,56.9345,55.4857,0.0071988,2549,59.1076,high
shorts,Ip90q77Qtzg,56.9287,94.8812,0.9654747,294,0.0,
shorts,XJDn_ocF5MA,56.9283,55.5381,0.00738497,2546,59.0136,high
shorts,D0dLjMePLZY,56.9207,50.0349,0.00269906,2861,67.2493,high
shorts,SFvm5X9E9hI,56.9182,94.8637,0.96531576,295,0.0,
shorts,ZFeuxbxPbQI,56.9133,51.2055,0.00331398,2794,65.4751,high
shorts,6RCk8sUtWVc,56.9078,94.8463,0.96531462,296,0.0,
shorts,Ufda__Oqg6I,56.8973,94.8288,0.96525199,297,0.0,
shorts,VU9AC0tbUco,56.8868,94.8113,0.96517615,298,0.0,
shorts,VhGLa0s_5MI,56.8763,94.7939,0.96507052,299,0.0,
shorts,wPGH9XOJOHo,56.8658,94.7764,0.96492006,300,0.0,
shorts,EWffi1lrNQ4,56.8557,56.3068,0.00843449,2502,57.679,high
shorts,fwaJsvzjO_I,56.8553,94.7589,0.96480965,301,0.0,
shorts,FtF7-40ts4E,56.8448,94.7414,0.96456792,302,0.0,
shorts,mywrcD69vMw,56.8344,94.724,0.96444428,303,0.0,
shorts,iYIAGZ6wqiU,56.8239,94.7065,0.96363931,304,0.0,
shorts,Cit2bKRejmc,56.81,47.8512,0.00187656,2986,70.2483,high
shorts,G51P63WpweA,56.803,94.6716,0.9632028,306,0.0,
shorts,X0tb7P-3hII,56.7925,94.6541,0.9627816,307,0.0,
shorts,ubyW5wy76xA,56.782,94.6366,0.96245913,308,0.0,
shorts,gDpnDnpHMo4,56.7715,94.6191,0.9622545,309,0.0,
shorts,1Qx3JK7EIT0,56.761,94.6017,0.96198332,310,0.0,
shorts,w9zDCGB8Gx4,56.7505,94.5842,0.96175348,311,0.0,
shorts,vrGTLn9WHbs,56.74,94.5667,0.96152654,312,0.0,
shorts,s7QlqwoZ2f4,56.7296,94.5493,0.96140879,313,0.0,
shorts,f_VISZWPXBA,56.7191,94.5318,0.96115734,314,0.0,
shorts,U1eDLXbw_eU,56.7086,94.5143,0.96102814,315,0.0,
shorts,0QQ_jxbZbv0,56.6981,94.4969,0.96088369,316,0.0,
shorts,Scg5AwFfs-w,56.6961,54.2802,0.00578838,2618,60.3199,high
shorts,0-M1srFwU9I,56.6876,94.4794,0.96084503,317,0.0,
shorts,NtxRzErt37k,56.6771,94.4619,0.9607662,318,0.0,
shorts,ipIOj3KS3JU,56.6666,94.4444,0.95991679,319,0.0,
shorts,NFVYpN9O4-I,56.6562,94.427,0.95986978,320,0.0,
shorts,c34GTI6p6Ik,56.6457,94.4095,0.95974964,321,0.0,
shorts,Lq15JrYGH-s,56.6352,94.392,0.95894961,322,0.0,
shorts,rPLW9JpioKo,56.6248,94.3746,0.95888089,323,0.0,
shorts,kye4J9IQhBE,56.6143,94.3571,0.95882552,324,0.0,
shorts,aJVHah_EAUs,56.5933,94.3222,0.95821037,326,0.0,
shorts,iR6FvFoW0F4,56.5915,50.6464,0.00303226,2826,65.5092,high
shorts,qgkwRAGRhsg,56.5828,94.3047,0.95725589,327,0.0,
shorts,tT-5AciMHc8,56.5723,94.2872,0.9570547,328,0.0,
shorts,TYYw7pDjZiM,56.5514,94.2523,0.95691131,330,0.0,
shorts,_9u2QFfVH-E,56.5304,94.2173,0.95632318,332,0.0,
shorts,0dlCWrqFoeM,56.5233,55.6953,0.00750908,2537,57.7653,high
shorts,s5yveAJRRIg,56.5199,94.1999,0.95598113,333,0.0,
shorts,U5l0Z8T4tCk,56.5094,94.1824,0.95567949,334,0.0,
shorts,j-tGDsc4USw,56.4989,94.1649,0.95560123,335,0.0,
shorts,5hwjRw8q80g,56.493,53.1447,0.00468448,2683,61.5155,high
shorts,yzu5_GsNnZc,56.4884,94.1474,0.9555443,336,0.0,
shorts,9CgZqfzmoi0,56.478,94.13,0.95554062,337,0.0,
shorts,Nl3hCWefbQo,56.4675,94.1125,0.95551306,338,0.0,
shorts,gREoXGCMDxo,56.4466,94.0776,0.9551493,340,0.0,
shorts,yb3cxCJ4h4g,56.4361,49.9476,0.00265265,2866,66.1689,high
shorts,G8yi67J9aF0,56.4361,94.0601,0.95503869,341,0.0,
shorts,s6XPoPYDn-Y,56.4256,94.0426,0.95463024,342,0.0,
shorts,e_fEDtWTM3M,56.4248,51.6597,0.00366643,2768,63.5724,high
shorts,3UpRdYLWPbs,56.4151,94.0252,0.95454762,343,0.0,
shorts,U8xIBA9WVCs,56.4053,47.6939,0.00182113,2995,69.4723,high
shorts,5u7oJTQuulU,56.4046,94.0077,0.95282102,344,0.0,
shorts,X_F45BRcipI,56.3941,93.9902,0.95251934,345,0.0,
shorts,BuKu3bf4MbI,56.3886,55.4682,0.0071768,2550,57.7691,high
shorts,6946Us_lwP0,56.3839,45.58,0.00124076,3116,72.5897,high
shorts,Me7QhGJ3Hxs,56.3836,93.9727,0.95129779,346,0.0,
shorts,w3NLwNszxI0,56.3732,93.9553,0.95115202,347,0.0,
shorts,wS9vA-THd90,56.3727,56.2194,0.00837197,2507,56.6026,high
shorts,LK_YkMLmfKc,56.3707,47.6415,0.00180219,2998,69.4646,high
shorts,Aen53ytTYqc,56.3627,93.9378,0.95103559,348,0.0,
shorts,meFzbtxOCdI,56.3618,48.2006,0.00199375,2966,68.6037,high
shorts,w8rS6KL03ac,56.3576,48.7072,0.00211064,2937,67.8332,high
shorts,WeF2UysZeWs,56.3522,93.9203,0.95098248,349,0.0,
shorts,6DiYldLKhc8,56.3417,93.9029,0.95084536,350,0.0,
shorts,TlBYGFQ4kGo,56.3312,93.8854,0.95055015,351,0.0,
shorts,ExlWYbISs6I,56.3207,93.8679,0.95037545,352,0.0,
shorts,MJVGjnzx5PQ,56.3103,93.8505,0.94992835,353,0.0,
shorts,4m_M1Wpnr2Q,56.2998,93.833,0.9495493,354,0.0,
shorts,616Y9Os-pQY,56.2893,93.8155,0.94896869,355,0.0,
shorts,jlju9xoxNgc,56.2788,93.798,0.94879982,356,0.0,
